id,predicted
5796,0
5797,1
5798,1
5799,2
5800,2
5801,3
5802,3
5803,0
5804,3
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,1
5823,1
5824,1
5825,0
5826,1
5827,1
5828,1
5829,1
5830,1
5831,2
5832,2
5833,2
5834,2
5835,2
5836,0
5837,3
5838,3
5839,4
5840,4
5841,4
5842,0
5843,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,1
5857,1
5858,0
5859,2
5860,2
5861,2
5862,2
5863,2
5864,3
5865,3
5866,3
5867,3
5868,3
5869,4
5870,3
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,4
5881,0
5882,1
5883,1
5884,1
5885,1
5886,1
5887,1
5888,2
5889,2
5890,2
5891,4
5892,4
5893,2
5894,2
5895,3
5896,4
5897,4
5898,0
5899,0
5900,0
5901,0
5902,0
5903,4
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,1
5918,1
5919,1
5920,2
5921,2
5922,2
5923,2
5924,2
5925,0
5926,2
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0
5936,0
5937,1
5938,1
5939,1
5940,2
5941,2
5942,2
5943,2
5944,2
5945,3
5946,3
5947,0
5948,3
5949,3
5950,3
5951,4
5952,4
5953,4
5954,0
5955,0
5956,0
5957,0
5958,2
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,1
5966,1
5967,1
5968,1
5969,4
5970,1
5971,1
5972,1
5973,2
5974,2
5975,2
5976,3
5977,3
5978,3
5979,4
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,1
5998,1
5999,1
6000,1
6001,2
6002,4
6003,0
6004,2
6005,3
6006,3
6007,3
6008,4
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,1
6029,1
6030,1
6031,1
6032,1
6033,2
6034,2
6035,3
6036,0
6037,3
6038,3
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,1
6058,0
6059,1
6060,2
6061,2
6062,2
6063,3
6064,3
6065,3
6066,4
6067,4
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,1
6087,1
6088,1
6089,1
6090,1
6091,0
6092,2
6093,3
6094,3
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,1
6104,1
6105,1
6106,1
6107,1
6108,1
6109,1
6110,1
6111,2
6112,2
6113,0
6114,0
6115,2
6116,2
6117,2
6118,3
6119,3
6120,4
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,1
6138,1
6139,1
6140,2
6141,2
6142,2
6143,3
6144,3
6145,4
6146,4
6147,0
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,1
6156,2
6157,2
6158,0
6159,2
6160,2
6161,3
6162,3
6163,0
6164,0
6165,0
6166,0
6167,0
6168,1
6169,0
6170,1
6171,1
6172,1
6173,1
6174,2
6175,2
6176,2
6177,2
6178,2
6179,3
6180,0
6181,3
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,1
6196,1
6197,1
6198,1
6199,1
6200,2
6201,2
6202,0
6203,2
6204,3
6205,3
6206,3
6207,3
6208,3
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,1
6220,1
6221,1
6222,1
6223,2
6224,0
6225,0
6226,2
6227,2
6228,2
6229,2
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,1
6251,1
6252,1
6253,1
6254,1
6255,1
6256,2
6257,2
6258,0
6259,3
6260,3
6261,3
6262,3
6263,4
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,0
6274,1
6275,1
6276,1
6277,1
6278,1
6279,1
6280,0
6281,2
6282,2
6283,2
6284,2
6285,2
6286,2
6287,2
6288,3
6289,3
6290,3
6291,0
6292,0
6293,0
6294,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,1
6309,1
6310,1
6311,1
6312,1
6313,4
6314,1
6315,1
6316,1
6317,2
6318,2
6319,2
6320,2
6321,2
6322,2
6323,2
6324,4
6325,3
6326,3
6327,3
6328,4
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,4
6336,4
6337,0
6338,0
6339,0
6340,0
6341,0
6342,1
6343,1
6344,1
6345,1
6346,1
6347,0
6348,4
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,1
6364,1
6365,1
6366,1
6367,1
6368,1
6369,0
6370,2
6371,2
6372,2
6373,3
6374,3
6375,3
6376,3
6377,3
6378,0
6379,0
6380,4
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,4
6392,0
6393,1
6394,2
6395,2
6396,3
6397,3
6398,3
6399,3
6400,0
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,1
6412,1
6413,0
6414,1
6415,1
6416,2
6417,2
6418,2
6419,2
6420,2
6421,3
6422,3
6423,3
6424,0
6425,3
6426,3
6427,3
6428,4
6429,4
6430,4
6431,4
6432,4
6433,4
6434,4
6435,0
6436,0
6437,0
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,1
6445,1
6446,0
6447,0
6448,1
6449,1
6450,2
6451,2
6452,2
6453,4
6454,4
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,1
6469,0
6470,1
6471,1
6472,2
6473,2
6474,2
6475,3
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0
6488,0
6489,1
6490,1
6491,0
6492,1
6493,1
6494,2
6495,2
6496,3
6497,3
6498,4
6499,4
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0
6512,0
6513,0
6514,0
6515,0
6516,0
6517,0
6518,1
6519,1
6520,1
6521,2
6522,2
6523,2
6524,0
6525,3
6526,3
6527,3
6528,3
6529,3
6530,4
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,1
6543,1
6544,1
6545,1
6546,0
6547,1
6548,1
6549,2
6550,2
6551,2
6552,2
6553,2
6554,3
6555,3
6556,3
6557,4
6558,4
6559,4
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,4
6570,0
6571,0
6572,1
6573,1
6574,1
6575,2
6576,2
6577,3
6578,3
6579,0
6580,4
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,0
6595,0
6596,1
6597,1
6598,1
6599,1
6600,2
6601,2
6602,0
6603,2
6604,2
6605,3
6606,4
6607,4
6608,4
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,0
6623,1
6624,0
6625,1
6626,2
6627,2
6628,2
6629,2
6630,4
6631,4
6632,0
6633,0
6634,0
6635,0
6636,0
6637,0
6638,1
6639,1
6640,1
6641,1
6642,2
6643,2
6644,2
6645,2
6646,0
6647,3
6648,3
6649,3
6650,4
6651,4
6652,0
6653,0
6654,0
6655,0
6656,0
6657,4
6658,0
6659,0
6660,0
6661,0
6662,0
6663,0
6664,0
6665,0
6666,0
6667,0
6668,4
6669,0
6670,4
6671,0
6672,0
6673,0
6674,0
6675,1
6676,1
6677,1
6678,1
6679,1
6680,2
6681,0
6682,2
6683,2
6684,2
6685,2
6686,3
6687,3
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,1
6703,0
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,2
6712,2
6713,2
6714,0
6715,2
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,1
6733,1
6734,1
6735,1
6736,0
6737,2
6738,2
6739,2
6740,2
6741,3
6742,3
6743,4
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,0
6759,0
6760,0
6761,1
6762,1
6763,1
6764,1
6765,2
6766,2
6767,2
6768,2
6769,0
6770,2
6771,2
6772,2
6773,2
6774,3
6775,3
6776,3
6777,4
6778,4
6779,4
6780,0
6781,0
6782,4
6783,0
6784,0
6785,0
6786,0
6787,0
6788,0
6789,1
6790,1
6791,2
6792,0
6793,2
6794,3
6795,3
6796,3
6797,3
6798,3
6799,3
6800,0
6801,0
6802,0
6803,0
6804,0
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,1
6813,1
6814,0
6815,1
6816,1
6817,1
6818,1
6819,1
6820,2
6821,2
6822,2
6823,2
6824,2
6825,0
6826,2
6827,4
6828,4
6829,4
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,1
6841,1
6842,1
6843,2
6844,2
6845,2
6846,3
6847,4
6848,3
6849,3
6850,4
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,1
6865,1
6866,2
6867,2
6868,2
6869,0
6870,2
6871,3
6872,3
6873,4
6874,4
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,1
6890,1
6891,0
6892,0
6893,1
6894,2
6895,2
6896,2
6897,2
6898,2
6899,3
6900,3
6901,3
6902,4
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,1
6914,0
6915,1
6916,1
6917,1
6918,2
6919,2
6920,2
6921,2
6922,2
6923,2
6924,2
6925,0
6926,2
6927,3
6928,3
6929,3
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,1
6950,1
6951,1
6952,1
6953,2
6954,2
6955,2
6956,2
6957,2
6958,0
6959,2
6960,3
6961,3
6962,3
6963,4
6964,4
6965,0
6966,0
6967,0
6968,0
6969,4
6970,0
6971,0
6972,0
6973,0
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,4
6981,0
6982,0
6983,0
6984,0
6985,0
6986,1
6987,1
6988,1
6989,2
6990,2
6991,4
6992,2
6993,2
6994,3
6995,4
6996,4
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,1
7012,1
7013,1
7014,0
7015,2
7016,2
7017,2
7018,2
7019,0
7020,0
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,1
7032,1
7033,1
7034,2
7035,2
7036,0
7037,2
7038,2
7039,3
7040,3
7041,3
7042,4
7043,4
7044,4
7045,0
7046,0
7047,4
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,0
7056,1
7057,1
7058,0
7059,1
7060,1
7061,1
7062,2
7063,2
7064,3
7065,3
7066,3
7067,3
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,1
7083,1
7084,1
7085,1
7086,1
7087,2
7088,2
7089,2
7090,2
7091,0
7092,3
7093,3
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,4
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,1
7113,4
7114,4
7115,1
7116,1
7117,1
7118,1
7119,1
7120,1
7121,1
7122,2
7123,2
7124,2
7125,4
7126,2
7127,3
7128,3
7129,3
7130,4
7131,4
7132,0
7133,0
7134,0
7135,0
7136,4
7137,0
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,0
7146,0
7147,4
7148,0
7149,0
7150,0
7151,1
7152,1
7153,1
7154,2
7155,2
7156,3
7157,3
7158,0
7159,3
7160,3
7161,4
7162,4
7163,0
7164,0
7165,0
7166,0
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0
7184,0
7185,0
7186,0
7187,1
7188,1
7189,1
7190,1
7191,0
7192,2
7193,2
7194,2
7195,2
7196,3
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,1
7221,1
7222,1
7223,1
7224,4
7225,0
7226,1
7227,2
7228,2
7229,2
7230,2
7231,3
7232,3
7233,4
7234,4
7235,0
7236,4
7237,0
7238,0
7239,0
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,1
7247,4
7248,1
7249,1
7250,1
7251,1
7252,1
7253,2
7254,2
7255,2
7256,2
7257,2
7258,0
7259,0
7260,3
7261,3
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,1
7282,1
7283,1
7284,2
7285,2
7286,2
7287,2
7288,2
7289,2
7290,3
7291,0
7292,3
7293,4
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0
7304,1
7305,1
7306,1
7307,1
7308,1
7309,2
7310,2
7311,2
7312,2
7313,0
7314,2
7315,2
7316,3
7317,3
7318,4
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,4
7336,4
7337,0
7338,0
7339,0
7340,0
7341,1
7342,1
7343,1
7344,2
7345,2
7346,2
7347,0
7348,2
7349,2
7350,3
7351,3
7352,3
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,1
7374,1
7375,1
7376,2
7377,3
7378,3
7379,3
7380,0
7381,3
7382,3
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,4
7392,0
7393,0
7394,0
7395,0
7396,0
7397,1
7398,1
7399,1
7400,1
7401,2
7402,0
7403,2
7404,2
7405,2
7406,2
7407,2
7408,2
7409,3
7410,3
7411,3
7412,4
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0
7424,0
7425,1
7426,2
7427,2
7428,2
7429,2
7430,3
7431,3
7432,3
7433,3
7434,3
7435,0
7436,3
7437,3
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,4
7447,0
7448,0
7449,0
7450,0
7451,0
7452,0
7453,1
7454,1
7455,1
7456,2
7457,2
7458,0
7459,2
7460,2
7461,3
7462,3
7463,3
7464,4
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,0
7479,0
7480,0
7481,0
7482,1
7483,1
7484,1
7485,1
7486,1
7487,1
7488,1
7489,1
7490,2
7491,0
7492,2
7493,2
7494,3
7495,3
7496,3
7497,3
7498,4
7499,0
7500,0
7501,0
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0
7520,1
7521,2
7522,2
7523,2
7524,0
7525,2
7526,2
7527,2
7528,2
7529,3
7530,3
7531,4
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,0
7545,2
7546,0
7547,0
7548,1
7549,1
7550,1
7551,1
7552,1
7553,2
7554,2
7555,2
7556,3
7557,0
7558,0
7559,4
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,1
7573,2
7574,2
7575,2
7576,2
7577,2
7578,2
7579,2
7580,0
7581,2
7582,2
7583,2
7584,3
7585,3
7586,4
7587,0
7588,0
7589,0
7590,0
7591,0
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,0
7599,0
7600,0
7601,0
7602,0
7603,0
7604,1
7605,1
7606,1
7607,1
7608,2
7609,2
7610,2
7611,2
7612,2
7613,0
7614,2
7615,2
7616,2
7617,2
7618,3
7619,0
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,0
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,1
7655,1
7656,2
7657,4
7658,2
7659,2
7660,2
7661,2
7662,2
7663,2
7664,2
7665,3
7666,3
7667,4
7668,0
7669,4
7670,4
7671,0
7672,0
7673,0
7674,0
7675,0
7676,0
7677,0
7678,1
7679,1
7680,0
7681,2
7682,2
7683,2
7684,2
7685,2
7686,3
7687,3
7688,0
7689,0
7690,0
7691,0
7692,0
7693,0
7694,0
7695,0
7696,0
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,1
7707,1
7708,2
7709,2
7710,2
7711,2
7712,3
7713,0
7714,3
7715,3
7716,3
7717,3
7718,0
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,1
7738,1
7739,2
7740,2
7741,2
7742,2
7743,2
7744,3
7745,3
7746,0
7747,3
7748,3
7749,4
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,1
7760,1
7761,1
7762,1
7763,1
7764,2
7765,2
7766,2
7767,2
7768,0
7769,2
7770,3
7771,3
7772,3
7773,3
7774,4
7775,4
7776,4
7777,0
7778,0
7779,4
7780,4
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,4
7793,1
7794,1
7795,1
7796,2
7797,2
7798,2
7799,2
7800,2
7801,3
7802,3
7803,4
7804,3
7805,4
7806,0
7807,0
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,2
7824,2
7825,0
7826,2
7827,2
7828,2
7829,2
7830,2
7831,2
7832,2
7833,3
7834,3
7835,3
7836,0
7837,3
7838,3
7839,4
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,1
7857,1
7858,0
7859,1
7860,2
7861,2
7862,2
7863,2
7864,2
7865,3
7866,3
7867,3
7868,3
7869,0
7870,3
7871,3
7872,3
7873,4
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,1
7895,1
7896,1
7897,1
7898,1
7899,2
7900,2
7901,2
7902,2
7903,0
7904,3
7905,3
7906,3
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,1
7928,2
7929,2
7930,2
7931,2
7932,2
7933,2
7934,2
7935,3
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,4
7948,1
7949,1
7950,1
7951,2
7952,2
7953,2
7954,2
7955,2
7956,2
7957,3
7958,0
7959,3
7960,3
7961,3
7962,4
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,4
7981,0
7982,0
7983,1
7984,1
7985,1
7986,2
7987,2
7988,2
7989,2
7990,2
7991,4
7992,2
7993,2
7994,2
7995,2
7996,3
7997,3
7998,3
7999,3
8000,0
8001,0
8002,0
8003,0
8004,0
8005,0
8006,0
8007,0
8008,0
8009,0
8010,0
8011,0
8012,0
8013,0
8014,4
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,2
8022,2
8023,2
8024,3
8025,4
8026,3
8027,3
8028,3
8029,3
8030,3
8031,4
8032,0
8033,0
8034,0
8035,0
8036,4
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,1
8044,1
8045,1
8046,1
8047,4
8048,2
8049,2
8050,2
8051,2
8052,2
8053,2
8054,2
8055,2
8056,2
8057,3
8058,4
8059,3
8060,3
8061,3
8062,3
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,0
8073,0
8074,0
8075,1
8076,1
8077,1
8078,2
8079,2
8080,0
8081,2
8082,2
8083,2
8084,2
8085,2
8086,2
8087,2
8088,3
8089,3
8090,3
8091,0
8092,4
8093,4
8094,0
8095,0
8096,0
8097,0
8098,0
8099,0
8100,0
8101,0
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,1
8109,1
8110,1
8111,1
8112,1
8113,0
8114,0
8115,2
8116,2
8117,2
8118,2
8119,2
8120,2
8121,2
8122,3
8123,3
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,0
8142,0
8143,1
8144,2
8145,2
8146,2
8147,2
8148,2
8149,2
8150,2
8151,2
8152,2
8153,3
8154,3
8155,3
8156,3
8157,3
8158,0
8159,4
8160,4
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,0
8171,0
8172,0
8173,0
8174,0
8175,1
8176,1
8177,2
8178,2
8179,2
8180,0
8181,2
8182,2
8183,3
8184,3
8185,3
8186,3
8187,3
8188,0
8189,0
8190,0
8191,0
8192,0
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,0
8200,0
8201,1
8202,0
8203,1
8204,1
8205,1
8206,1
8207,2
8208,2
8209,2
8210,2
8211,3
8212,3
8213,0
8214,3
8215,3
8216,3
8217,3
8218,3
8219,0
8220,0
8221,0
8222,0
8223,0
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,1
8236,0
8237,1
8238,2
8239,2
8240,2
8241,2
8242,2
8243,2
8244,2
8245,2
8246,2
8247,0
8248,3
8249,3
8250,3
8251,0
8252,0
8253,0
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,0
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,1
8277,1
8278,1
8279,1
8280,0
8281,2
8282,2
8283,2
8284,2
8285,2
8286,2
8287,2
8288,2
8289,3
8290,3
8291,0
8292,3
8293,3
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,4
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,4
8314,0
8315,0
8316,0
8317,0
8318,1
8319,1
8320,1
8321,1
8322,2
8323,2
8324,0
8325,2
8326,2
8327,2
8328,2
8329,2
8330,2
8331,3
8332,3
8333,4
8334,0
8335,4
8336,0
8337,0
8338,0
8339,0
8340,0
8341,0
8342,0
8343,0
8344,0
8345,1
8346,1
8347,0
8348,1
8349,1
8350,2
8351,2
8352,2
8353,2
8354,2
8355,2
8356,2
8357,2
8358,2
8359,2
8360,2
8361,2
8362,2
8363,3
8364,3
8365,4
8366,0
8367,0
8368,0
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,1
8378,1
8379,1
8380,0
8381,1
8382,1
8383,1
8384,1
8385,2
8386,2
8387,2
8388,2
8389,3
8390,3
8391,0
8392,3
8393,3
8394,3
8395,3
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,0
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8418,1
8419,1
8420,2
8421,2
8422,2
8423,2
8424,0
8425,2
8426,2
8427,2
8428,3
8429,3
8430,0
8431,0
8432,0
8433,0
8434,0
8435,4
8436,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,4
8447,4
8448,0
8449,0
8450,0
8451,0
8452,1
8453,1
8454,1
8455,1
8456,1
8457,1
8458,0
8459,1
8460,1
8461,1
8462,2
8463,2
8464,2
8465,2
8466,3
8467,3
8468,3
8469,0
8470,3
8471,3
8472,4
8473,4
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,1
8494,1
8495,2
8496,2
8497,3
8498,3
8499,3
8500,0
8501,0
8502,0
8503,0
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,0
8512,0
8513,0
8514,0
8515,0
8516,0
8517,1
8518,1
8519,1
8520,1
8521,2
8522,2
8523,2
8524,4
8525,3
8526,3
8527,3
8528,3
8529,3
8530,3
8531,3
8532,4
8533,0
8534,0
8535,4
8536,0
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,4
8547,0
8548,1
8549,1
8550,1
8551,1
8552,2
8553,2
8554,2
8555,2
8556,3
8557,4
8558,4
8559,3
8560,3
8561,3
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,2
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,0
8577,1
8578,1
8579,1
8580,4
8581,2
8582,2
8583,2
8584,2
8585,3
8586,3
8587,3
8588,4
8589,0
8590,0
8591,4
8592,0
8593,0
